K_1	Ksd_1	mean_K	sd_K	tot_K	H_1	Hsd_1	mean_H	sd_H	tot_H	S_1	prS_1	mean_S	sd_S	tot_S	D_1	mean_D	sd_D	FS_1	mean_FS	sd_FS	Pi_1	mean_Pi	sd_Pi	
4	0	4	0	10	0.733333	0.119889	0.733333	0	0.42963	6	6	6	0	6	0.891144	0.891144	0	1.17603	1.17603	0	2.57778	2.57778	0	
4	0	4	0	10	0.711111	0.117454	0.711111	0	0.266667	4	4	4	0	4	-0.942971	-0.942971	0	-0.741892	-0.741892	0	1.06667	1.06667	0	
4	0	4	0	10	0.733333	0.119889	0.733333	0	0.372222	4	4	4	0	4	0.203503	0.203503	0	-0.0450416	-0.0450416	0	1.48889	1.48889	0	
3	0	3	0	10	0.711111	0.0859974	0.711111	0	0.444444	2	2	2	0	2	0.830172	0.830172	0	0.253363	0.253363	0	0.888889	0.888889	0	
3	0	3	0	10	0.6	0.130537	0.6	0	0.377778	3	3	3	0	3	0.24725	0.24725	0	0.722822	0.722822	0	1.13333	1.13333	0	
6	0	6	0	10	0.844444	0.102935	0.844444	0	0.329293	11	11	11	0	11	-0.306464	-0.306464	0	-0.368142	-0.368142	0	3.62222	3.62222	0	
4	0	4	0	10	0.533333	0.180074	0.533333	0	0.305556	4	4	4	0	4	-0.520586	-0.520586	0	-0.458546	-0.458546	0	1.22222	1.22222	0	
5	0	5	0	10	0.666667	0.163299	0.666667	0	0.27037	6	6	6	0	6	-0.972735	-0.972735	0	-1.08351	-1.08351	0	1.62222	1.62222	0	
4	0	4	0	10	0.711111	0.117454	0.711111	0	0.318519	3	3	3	0	3	-0.355906	-0.355906	0	-0.971216	-0.971216	0	0.955556	0.955556	0	
6	0	6	0	10	0.888889	0.0754247	0.888889	0	0.244444	7	7	7	0	7	-1.30658	-1.30658	0	-2.25384	-2.25384	0	1.71111	1.71111	0	
5	0	5	0	10	0.755556	0.129546	0.755556	0	0.322222	4	4	4	0	4	-0.339564	-0.339564	0	-1.62852	-1.62852	0	1.28889	1.28889	0	
3	0	3	0	10	0.511111	0.164303	0.511111	0	0.322222	6	6	6	0	6	-0.36589	-0.36589	0	1.89868	1.89868	0	1.93333	1.93333	0	
3	0	3	0	10	0.622222	0.138307	0.622222	0	0.414815	3	3	3	0	3	0.624223	0.624223	0	0.912362	0.912362	0	1.24444	1.24444	0	
3	0	3	0	10	0.6	0.130537	0.6	0	0.373333	5	5	5	0	5	0.225145	0.225145	0	1.81329	1.81329	0	1.86667	1.86667	0	
