K_1	Ksd_1	mean_K	sd_K	tot_K	H_1	Hsd_1	mean_H	sd_H	tot_H	S_1	prS_1	mean_S	sd_S	tot_S	D_1	mean_D	sd_D	FS_1	mean_FS	sd_FS	Pi_1	mean_Pi	sd_Pi	
3	0	3	0	10	0.688889	0.103837	0.688889	0	0.537374	11	11	11	0	11	2.32941	2.32941	0	5.562	5.562	0	5.91111	5.91111	0	
1	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	4	0	10	0.711111	0.117454	0.711111	0	0.390476	7	7	7	0	7	0.443234	0.443234	0	1.31745	1.31745	0	2.73333	2.73333	0	
3	0	3	0	10	0.644444	0.101237	0.644444	0	0.259259	6	6	6	0	6	-1.10277	-1.10277	0	1.39017	1.39017	0	1.55556	1.55556	0	
2	0	2	0	10	0.533333	0.0946573	0.533333	0	0.533333	1	1	1	0	1	1.30268	1.30268	0	1.02917	1.02917	0	0.533333	0.533333	0	
4	0	4	0	10	0.777778	0.0906765	0.777778	0	0.395556	5	5	5	0	5	0.477227	0.477227	0	0.567615	0.567615	0	1.97778	1.97778	0	
3	0	3	0	10	0.711111	0.0859974	0.711111	0	0.444444	2	2	2	0	2	0.830172	0.830172	0	0.253363	0.253363	0	0.888889	0.888889	0	
3	0	3	0	10	0.622222	0.138307	0.622222	0	0.355556	2	2	2	0	2	0.0188908	0.0188908	0	-0.156119	-0.156119	0	0.711111	0.711111	0	
5	0	5	0	10	0.844444	0.0795543	0.844444	0	0.32	5	5	5	0	5	-0.379852	-0.379852	0	-1.11562	-1.11562	0	1.6	1.6	0	
4	0	4	0	10	0.733333	0.100532	0.733333	0	0.237037	9	9	9	0	9	-1.4425	-1.4425	0	0.736945	0.736945	0	2.13333	2.13333	0	
4	0	4	0	10	0.777778	0.0906765	0.777778	0	0.362963	3	3	3	0	3	0.0964614	0.0964614	0	-0.698978	-0.698978	0	1.08889	1.08889	0	
2	0	2	0	10	0.533333	0.0946573	0.533333	0	0.533333	1	1	1	0	1	1.30268	1.30268	0	1.02917	1.02917	0	0.533333	0.533333	0	
4	0	4	0	10	0.777778	0.0906765	0.777778	0	0.4	4	4	4	0	4	0.505207	0.505207	0	0.107641	0.107641	0	1.6	1.6	0	
2	0	2	0	10	0.2	0.154143	0.2	0	0.2	1	1	1	0	1	-1.11173	-1.11173	0	-0.339314	-0.339314	0	0.2	0.2	0	
4	0	4	0	10	0.777778	0.0906765	0.777778	0	0.444444	4	4	4	0	4	0.987933	0.987933	0	0.334025	0.334025	0	1.77778	1.77778	0	
1	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	3	0	10	0.688889	0.103837	0.688889	0	0.496296	3	3	3	0	3	1.45356	1.45356	0	1.29319	1.29319	0	1.48889	1.48889	0	
2	0	2	0	10	0.2	0.154143	0.2	0	0.2	1	1	1	0	1	-1.11173	-1.11173	0	-0.339314	-0.339314	0	0.2	0.2	0	
4	0	4	0	10	0.777778	0.0906765	0.777778	0	0.266667	9	9	9	0	9	-1.07546	-1.07546	0	1.00727	1.00727	0	2.4	2.4	0	
4	0	4	0	10	0.644444	0.151819	0.644444	0	0.277778	4	4	4	0	4	-0.82229	-0.82229	0	-0.65694	-0.65694	0	1.11111	1.11111	0	
1	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	4	0	10	0.644444	0.151819	0.644444	0	0.305556	4	4	4	0	4	-0.520586	-0.520586	0	-0.458546	-0.458546	0	1.22222	1.22222	0	
3	0	3	0	10	0.688889	0.103837	0.688889	0	0.522222	6	6	6	0	6	1.97479	1.97479	0	3.2336	3.2336	0	3.13333	3.13333	0	
