K_1	Ksd_1	mean_K	sd_K	tot_K	H_1	Hsd_1	mean_H	sd_H	tot_H	S_1	prS_1	mean_S	sd_S	tot_S	D_1	mean_D	sd_D	FS_1	mean_FS	sd_FS	Pi_1	mean_Pi	sd_Pi	
3	0	3	0	10	0.6	0.130537	0.6	0	0.288889	3	3	3	0	3	-0.657484	-0.657484	0	0.206017	0.206017	0	0.866667	0.866667	0	
6	0	6	0	10	0.866667	0.0850098	0.866667	0	0.374359	13	13	13	0	13	0.268702	0.268702	0	0.324527	0.324527	0	4.86667	4.86667	0	
4	0	4	0	10	0.822222	0.0716163	0.822222	0	0.392593	3	3	3	0	3	0.398039	0.398039	0	-0.535684	-0.535684	0	1.17778	1.17778	0	
6	0	6	0	10	0.888889	0.0754247	0.888889	0	0.333333	5	5	5	0	5	-0.228603	-0.228603	0	-2.32694	-2.32694	0	1.66667	1.66667	0	
5	0	5	0	10	0.822222	0.0969307	0.822222	0	0.384127	7	7	7	0	7	0.367155	0.367155	0	0.0709544	0.0709544	0	2.68889	2.68889	0	
4	0	4	0	10	0.733333	0.119889	0.733333	0	0.448148	6	6	6	0	6	1.10787	1.10787	0	1.27759	1.27759	0	2.68889	2.68889	0	
1	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	0	6	0	10	0.777778	0.137437	0.777778	0	0.231111	5	5	5	0	5	-1.38818	-1.38818	0	-3.4118	-3.4118	0	1.15556	1.15556	0	
4	0	4	0	10	0.533333	0.180074	0.533333	0	0.2	4	4	4	0	4	-1.66706	-1.66706	0	-1.34464	-1.34464	0	0.8	0.8	0	
4	0	4	0	10	0.777778	0.0906765	0.777778	0	0.377778	6	6	6	0	6	0.2843	0.2843	0	0.87495	0.87495	0	2.26667	2.26667	0	
4	0	4	0	10	0.533333	0.180074	0.533333	0	0.2	5	5	5	0	5	-1.7411	-1.7411	0	-0.876332	-0.876332	0	1	1	0	
4	0	4	0	10	0.733333	0.119889	0.733333	0	0.416667	4	4	4	0	4	0.686229	0.686229	0	0.194901	0.194901	0	1.66667	1.66667	0	
